,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2010,2010,2010,2010,2010,2010,2010,2010,2010
,,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9
state,county,,,,,,,,,,,,,,,,,,
2.0,100.0,142.0,189.0,86.0,160.0,266.0,193.0,89.0,64.0,22.0,123.0,148.0,96.0,137.0,202.0,272.0,201.0,65.0,30.0
2.0,110.0,2201.0,2511.0,1786.0,2595.0,3014.0,2047.0,783.0,378.0,154.0,2015.0,2191.0,2156.0,2111.0,2556.0,2713.0,1499.0,500.0,209.0
2.0,122.0,3749.0,4591.0,2547.0,3665.0,5166.0,3468.0,1578.0,882.0,206.0,3486.0,4020.0,3477.0,3376.0,4125.0,5307.0,3430.0,1325.0,492.0
2.0,130.0,1078.0,1131.0,725.0,1186.0,1304.0,972.0,444.0,245.0,104.0,909.0,926.0,966.0,811.0,1050.0,1157.0,701.0,253.0,138.0
2.0,150.0,1259.0,1216.0,923.0,1363.0,1319.0,749.0,328.0,150.0,55.0,1091.0,1142.0,1143.0,935.0,1053.0,1044.0,546.0,181.0,62.0
2.0,164.0,167.0,212.0,85.0,141.0,170.0,101.0,58.0,29.0,6.0,130.0,140.0,127.0,99.0,129.0,130.0,67.0,28.0,9.0
2.0,170.0,4763.0,6027.0,3020.0,4537.0,6223.0,3577.0,1641.0,841.0,202.0,7247.0,7321.0,5681.0,5950.0,6878.0,7178.0,3778.0,1479.0,528.0
2.0,180.0,964.0,973.0,630.0,766.0,755.0,490.0,226.0,119.0,46.0,984.0,902.0,772.0,596.0,638.0,631.0,361.0,124.0,50.0
2.0,185.0,781.0,836.0,468.0,602.0,628.0,365.0,158.0,57.0,15.0,699.0,615.0,896.0,837.0,983.0,1324.0,448.0,72.0,30.0
2.0,188.0,836.0,821.0,514.0,585.0,528.0,308.0,151.0,76.0,28.0,807.0,717.0,658.0,464.0,549.0,478.0,221.0,105.0,30.0
2.0,220.0,644.0,725.0,570.0,694.0,814.0,538.0,309.0,167.0,44.0,621.0,585.0,541.0,641.0,630.0,741.0,447.0,187.0,88.0
